libelle_departement,code_departement,date,indicateur,valeur
Ille-et-Vilaine,35,01/01/2015,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.06144578313254
Ille-et-Vilaine,35,01/01/2016,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.54590361445784
Ille-et-Vilaine,35,01/01/2017,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.19918674698796
Ille-et-Vilaine,35,01/01/2018,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.21289156626506
Ille-et-Vilaine,35,01/01/2019,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.1215060240964
Ille-et-Vilaine,35,01/01/2020,Part de production de chaleur renouvelable sur la production totale de chaleur (%),97.95388554216868
Ille-et-Vilaine,35,01/01/2021,Part de production de chaleur renouvelable sur la production totale de chaleur (%),97.96807228915664
Ille-et-Vilaine,35,01/01/2022,Part de production de chaleur renouvelable sur la production totale de chaleur (%),97.8216265060241
Ille-et-Vilaine,35,01/01/2023,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.1099096385542
Ille-et-Vilaine,35,01/01/2024,Part de production de chaleur renouvelable sur la production totale de chaleur (%),98.03243975903617
Morbihan,56,01/01/2000,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85742971887552
Morbihan,56,01/01/2001,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.8577108433735
Morbihan,56,01/01/2002,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.86124497991968
Morbihan,56,01/01/2003,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85795180722891
Morbihan,56,01/01/2004,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.84236947791165
Morbihan,56,01/01/2005,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.8591967871486
Morbihan,56,01/01/2006,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85666666666668
Morbihan,56,01/01/2007,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85654618473896
Morbihan,56,01/01/2008,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85441767068274
Morbihan,56,01/01/2009,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.8656626506024
Morbihan,56,01/01/2010,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.84096385542168
Morbihan,56,01/01/2011,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.71582329317268
Morbihan,56,01/01/2012,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.72401606425704
Morbihan,56,01/01/2013,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.7620080321285
Morbihan,56,01/01/2014,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.80983935742972
Morbihan,56,01/01/2015,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.71578313253012
Morbihan,56,01/01/2016,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.72562248995985
Morbihan,56,01/01/2017,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.71718875502008
Morbihan,56,01/01/2018,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.74433734939758
Morbihan,56,01/01/2019,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.7270281124498
Morbihan,56,01/01/2020,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.85313253012048
Morbihan,56,01/01/2021,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.71425702811244
Morbihan,56,01/01/2022,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.72465863453816
Morbihan,56,01/01/2023,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.75353413654618
Morbihan,56,01/01/2024,Part de production de chaleur renouvelable sur la production totale de chaleur (%),99.76738955823294
Côtes-d'Armor,22,01/01/2022,Nombre de ménages en précarité énergétique logement (par niveau de vie),25618.0
Finistère,29,01/01/2022,Nombre de ménages en précarité énergétique logement (par niveau de vie),50738.0
Ille-et-Vilaine,35,01/01/2022,Nombre de ménages en précarité énergétique logement (par niveau de vie),57290.0
Morbihan,56,01/01/2022,Nombre de ménages en précarité énergétique logement (par niveau de vie),33849.0
Côtes-d'Armor,22,01/01/2022,Nombre de ménages en précarité énergétique mobilité (par niveau de vie),27202.0
Finistère,29,01/01/2022,Nombre de ménages en précarité énergétique mobilité (par niveau de vie),39847.0
Ille-et-Vilaine,35,01/01/2022,Nombre de ménages en précarité énergétique mobilité (par niveau de vie),48953.0
Morbihan,56,01/01/2022,Nombre de ménages en précarité énergétique mobilité (par niveau de vie),34644.0
Côtes-d'Armor,22,01/01/2022,Part des ménages en précarité énergétique logement (par niveau de vie),6.130747126436781
Finistère,29,01/01/2022,Part des ménages en précarité énergétique logement (par niveau de vie),5.510108303249098
Ille-et-Vilaine,35,01/01/2022,Part des ménages en précarité énergétique logement (par niveau de vie),4.208734939759036
Morbihan,56,01/01/2022,Part des ménages en précarité énergétique logement (par niveau de vie),5.524096385542169
Côtes-d'Armor,22,01/01/2022,Part des ménages en précarité énergétique mobilité (par niveau de vie),9.253448275862068
Finistère,29,01/01/2022,Part des ménages en précarité énergétique mobilité (par niveau de vie),8.138628158844766
Ille-et-Vilaine,35,01/01/2022,Part des ménages en précarité énergétique mobilité (par niveau de vie),8.495481927710843
Morbihan,56,01/01/2022,Part des ménages en précarité énergétique mobilité (par niveau de vie),8.75301204819277
Côtes-d'Armor,22,01/01/2010,Nombre d'exploitations agricoles sur le territoire,9472.0
Côtes-d'Armor,22,01/01/2020,Nombre d'exploitations agricoles sur le territoire,7316.0
Finistère,29,01/01/2010,Nombre d'exploitations agricoles sur le territoire,7789.0
Finistère,29,01/01/2020,Nombre d'exploitations agricoles sur le territoire,6267.0
Ille-et-Vilaine,35,01/01/2010,Nombre d'exploitations agricoles sur le territoire,9630.0
Ille-et-Vilaine,35,01/01/2020,Nombre d'exploitations agricoles sur le territoire,7001.0
Morbihan,56,01/01/2010,Nombre d'exploitations agricoles sur le territoire,7556.0
Morbihan,56,01/01/2020,Nombre d'exploitations agricoles sur le territoire,5763.0
Côtes-d'Armor,22,01/01/2011,Nombre de logements crées par an,3709.0
Côtes-d'Armor,22,01/01/2012,Nombre de logements crées par an,3709.0
Côtes-d'Armor,22,01/01/2013,Nombre de logements crées par an,2702.0
Côtes-d'Armor,22,01/01/2014,Nombre de logements crées par an,2275.0
Côtes-d'Armor,22,01/01/2015,Nombre de logements crées par an,2150.0
Côtes-d'Armor,22,01/01/2016,Nombre de logements crées par an,2441.0
Côtes-d'Armor,22,01/01/2017,Nombre de logements crées par an,3006.0
Côtes-d'Armor,22,01/01/2018,Nombre de logements crées par an,2608.0
Côtes-d'Armor,22,01/01/2019,Nombre de logements crées par an,2416.0
Côtes-d'Armor,22,01/01/2020,Nombre de logements crées par an,2204.0
Côtes-d'Armor,22,01/01/2021,Nombre de logements crées par an,3716.0
Côtes-d'Armor,22,01/01/2022,Nombre de logements crées par an,2963.0
Côtes-d'Armor,22,01/01/2023,Nombre de logements crées par an,2273.0
Finistère,29,01/01/2011,Nombre de logements crées par an,5745.0
Finistère,29,01/01/2012,Nombre de logements crées par an,4380.0
Finistère,29,01/01/2013,Nombre de logements crées par an,4270.0
Finistère,29,01/01/2014,Nombre de logements crées par an,2689.0
Finistère,29,01/01/2015,Nombre de logements crées par an,3602.0
Finistère,29,01/01/2016,Nombre de logements crées par an,3481.0
Finistère,29,01/01/2017,Nombre de logements crées par an,4449.0
Finistère,29,01/01/2018,Nombre de logements crées par an,5422.0
Finistère,29,01/01/2019,Nombre de logements crées par an,4278.0
Finistère,29,01/01/2020,Nombre de logements crées par an,5025.0
Finistère,29,01/01/2021,Nombre de logements crées par an,5827.0
Finistère,29,01/01/2022,Nombre de logements crées par an,5398.0
Finistère,29,01/01/2023,Nombre de logements crées par an,4565.0
Ille-et-Vilaine,35,01/01/2011,Nombre de logements crées par an,8487.0
Ille-et-Vilaine,35,01/01/2012,Nombre de logements crées par an,7470.0
Ille-et-Vilaine,35,01/01/2013,Nombre de logements crées par an,7395.0
Ille-et-Vilaine,35,01/01/2014,Nombre de logements crées par an,7002.0
Ille-et-Vilaine,35,01/01/2015,Nombre de logements crées par an,7557.0
Ille-et-Vilaine,35,01/01/2016,Nombre de logements crées par an,8393.0
Ille-et-Vilaine,35,01/01/2017,Nombre de logements crées par an,9357.0
Ille-et-Vilaine,35,01/01/2018,Nombre de logements crées par an,9165.0
Ille-et-Vilaine,35,01/01/2019,Nombre de logements crées par an,8625.0
Ille-et-Vilaine,35,01/01/2020,Nombre de logements crées par an,8649.0
Ille-et-Vilaine,35,01/01/2021,Nombre de logements crées par an,9867.0
Ille-et-Vilaine,35,01/01/2022,Nombre de logements crées par an,10098.0
Ille-et-Vilaine,35,01/01/2023,Nombre de logements crées par an,6206.0
Morbihan,56,01/01/2011,Nombre de logements crées par an,5717.0
Morbihan,56,01/01/2012,Nombre de logements crées par an,5179.0
Morbihan,56,01/01/2013,Nombre de logements crées par an,4179.0
Morbihan,56,01/01/2014,Nombre de logements crées par an,3895.0
Morbihan,56,01/01/2015,Nombre de logements crées par an,3716.0
Morbihan,56,01/01/2016,Nombre de logements crées par an,3891.0
Morbihan,56,01/01/2017,Nombre de logements crées par an,5589.0
Morbihan,56,01/01/2018,Nombre de logements crées par an,5597.0
Morbihan,56,01/01/2019,Nombre de logements crées par an,4442.0
Morbihan,56,01/01/2020,Nombre de logements crées par an,5579.0
Morbihan,56,01/01/2021,Nombre de logements crées par an,6049.0
Morbihan,56,01/01/2022,Nombre de logements crées par an,5690.0
Morbihan,56,01/01/2023,Nombre de logements crées par an,4915.0
Côtes-d'Armor,22,01/01/2011,Nombre de logements autorisés par an,4372.0
Côtes-d'Armor,22,01/01/2012,Nombre de logements autorisés par an,3738.0
Côtes-d'Armor,22,01/01/2013,Nombre de logements autorisés par an,2912.0
Côtes-d'Armor,22,01/01/2014,Nombre de logements autorisés par an,2289.0
