libelle_commune,code_commune,date,indicateur,valeur
Belle-Isle-en-Terre,22005,01/01/2022,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belle-Isle-en-Terre,22005,01/01/2023,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2000,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2001,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2002,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2003,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2004,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2005,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2006,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2007,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2008,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Belz,56013,01/01/2009,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2010,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2011,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2012,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2013,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2014,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2015,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2016,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2017,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2018,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2019,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2020,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2021,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2022,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Belz,56013,01/01/2023,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berhet,22006,01/01/2000,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2001,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2002,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2003,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2004,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2005,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2006,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2007,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2008,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2009,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2010,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2011,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2012,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2013,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2014,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2015,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2016,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2017,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2018,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2019,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2020,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2021,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2022,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berhet,22006,01/01/2023,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2000,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2001,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2002,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2003,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2004,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2005,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2006,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2007,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2008,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2009,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2010,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2011,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2012,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2013,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2014,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2015,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2016,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berné,56014,01/01/2017,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2018,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2019,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2020,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2021,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2022,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berné,56014,01/01/2023,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),100.0
Berric,56015,01/01/2000,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2001,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2002,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2003,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2004,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2005,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2006,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2007,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2008,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
Berric,56015,01/01/2009,Part de la Production annuelle d’ENR du territoire hors hydroélectrique dans la production annuelle d’énergie (%),0.0
