libelle_epci,code_epci,date,indicateur,valeur
Communauté de communes Arc Sud Bretagne,200027027,01/01/2006,Puissance installée d'électricité par panneaux solaires thermiques (kw),80.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2007,Puissance installée d'électricité par panneaux solaires thermiques (kw),100.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2008,Puissance installée d'électricité par panneaux solaires thermiques (kw),130.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2009,Puissance installée d'électricité par panneaux solaires thermiques (kw),190.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2010,Puissance installée d'électricité par panneaux solaires thermiques (kw),220.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2011,Puissance installée d'électricité par panneaux solaires thermiques (kw),240.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2012,Puissance installée d'électricité par panneaux solaires thermiques (kw),310.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2013,Puissance installée d'électricité par panneaux solaires thermiques (kw),320.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2014,Puissance installée d'électricité par panneaux solaires thermiques (kw),370.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2015,Puissance installée d'électricité par panneaux solaires thermiques (kw),400.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2016,Puissance installée d'électricité par panneaux solaires thermiques (kw),430.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2017,Puissance installée d'électricité par panneaux solaires thermiques (kw),490.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2018,Puissance installée d'électricité par panneaux solaires thermiques (kw),500.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2019,Puissance installée d'électricité par panneaux solaires thermiques (kw),510.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2020,Puissance installée d'électricité par panneaux solaires thermiques (kw),510.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2021,Puissance installée d'électricité par panneaux solaires thermiques (kw),540.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2022,Puissance installée d'électricité par panneaux solaires thermiques (kw),560.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2023,Puissance installée d'électricité par panneaux solaires thermiques (kw),590.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2024,Puissance installée d'électricité par panneaux solaires thermiques (kw),600.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2000,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2001,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2002,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2003,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2004,Puissance installée d'électricité par panneaux solaires thermiques (kw),20.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2005,Puissance installée d'électricité par panneaux solaires thermiques (kw),70.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2006,Puissance installée d'électricité par panneaux solaires thermiques (kw),210.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2007,Puissance installée d'électricité par panneaux solaires thermiques (kw),270.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2008,Puissance installée d'électricité par panneaux solaires thermiques (kw),380.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2009,Puissance installée d'électricité par panneaux solaires thermiques (kw),450.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2010,Puissance installée d'électricité par panneaux solaires thermiques (kw),560.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2011,Puissance installée d'électricité par panneaux solaires thermiques (kw),670.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2012,Puissance installée d'électricité par panneaux solaires thermiques (kw),740.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2013,Puissance installée d'électricité par panneaux solaires thermiques (kw),830.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2014,Puissance installée d'électricité par panneaux solaires thermiques (kw),930.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2015,Puissance installée d'électricité par panneaux solaires thermiques (kw),1030.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2016,Puissance installée d'électricité par panneaux solaires thermiques (kw),1100.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2017,Puissance installée d'électricité par panneaux solaires thermiques (kw),1230.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2018,Puissance installée d'électricité par panneaux solaires thermiques (kw),1260.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2019,Puissance installée d'électricité par panneaux solaires thermiques (kw),1290.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2020,Puissance installée d'électricité par panneaux solaires thermiques (kw),1320.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2021,Puissance installée d'électricité par panneaux solaires thermiques (kw),1340.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2022,Puissance installée d'électricité par panneaux solaires thermiques (kw),1440.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2023,Puissance installée d'électricité par panneaux solaires thermiques (kw),1480.0
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2024,Puissance installée d'électricité par panneaux solaires thermiques (kw),1550.0
Communauté de communes Baud Communauté,200096675,01/01/2000,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Baud Communauté,200096675,01/01/2001,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Baud Communauté,200096675,01/01/2002,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Baud Communauté,200096675,01/01/2003,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Baud Communauté,200096675,01/01/2004,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Baud Communauté,200096675,01/01/2005,Puissance installée d'électricité par panneaux solaires thermiques (kw),10.0
Communauté de communes Baud Communauté,200096675,01/01/2006,Puissance installée d'électricité par panneaux solaires thermiques (kw),20.0
Communauté de communes Baud Communauté,200096675,01/01/2007,Puissance installée d'électricité par panneaux solaires thermiques (kw),50.0
Communauté de communes Baud Communauté,200096675,01/01/2008,Puissance installée d'électricité par panneaux solaires thermiques (kw),60.0
Communauté de communes Baud Communauté,200096675,01/01/2009,Puissance installée d'électricité par panneaux solaires thermiques (kw),60.0
Communauté de communes Baud Communauté,200096675,01/01/2010,Puissance installée d'électricité par panneaux solaires thermiques (kw),80.0
Communauté de communes Baud Communauté,200096675,01/01/2011,Puissance installée d'électricité par panneaux solaires thermiques (kw),90.0
Communauté de communes Baud Communauté,200096675,01/01/2012,Puissance installée d'électricité par panneaux solaires thermiques (kw),100.0
Communauté de communes Baud Communauté,200096675,01/01/2013,Puissance installée d'électricité par panneaux solaires thermiques (kw),130.0
Communauté de communes Baud Communauté,200096675,01/01/2014,Puissance installée d'électricité par panneaux solaires thermiques (kw),130.0
Communauté de communes Baud Communauté,200096675,01/01/2015,Puissance installée d'électricité par panneaux solaires thermiques (kw),140.0
Communauté de communes Baud Communauté,200096675,01/01/2016,Puissance installée d'électricité par panneaux solaires thermiques (kw),160.0
Communauté de communes Baud Communauté,200096675,01/01/2017,Puissance installée d'électricité par panneaux solaires thermiques (kw),170.0
Communauté de communes Baud Communauté,200096675,01/01/2018,Puissance installée d'électricité par panneaux solaires thermiques (kw),170.0
Communauté de communes Baud Communauté,200096675,01/01/2019,Puissance installée d'électricité par panneaux solaires thermiques (kw),180.0
Communauté de communes Baud Communauté,200096675,01/01/2020,Puissance installée d'électricité par panneaux solaires thermiques (kw),180.0
Communauté de communes Baud Communauté,200096675,01/01/2021,Puissance installée d'électricité par panneaux solaires thermiques (kw),190.0
Communauté de communes Baud Communauté,200096675,01/01/2022,Puissance installée d'électricité par panneaux solaires thermiques (kw),200.0
Communauté de communes Baud Communauté,200096675,01/01/2023,Puissance installée d'électricité par panneaux solaires thermiques (kw),220.0
Communauté de communes Baud Communauté,200096675,01/01/2024,Puissance installée d'électricité par panneaux solaires thermiques (kw),220.0
Communauté de communes Bretagne Romantique,243500733,01/01/2000,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2001,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2002,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2003,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2004,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2005,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2006,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2007,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2008,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
Communauté de communes Bretagne Romantique,243500733,01/01/2009,Puissance installée d'électricité par panneaux solaires thermiques (kw),0.0
